Region,Country,State,City,Month,Day,Year,AvgTemperature
Australia/South Pacific,Australia,,Brisbane,3,12,1996,69.7
Australia/South Pacific,Australia,,Brisbane,3,13,1996,71.5
Australia/South Pacific,Australia,,Brisbane,3,14,1996,71.9
Australia/South Pacific,Australia,,Brisbane,3,15,1996,70.8
Australia/South Pacific,Australia,,Brisbane,3,16,1996,73.8
Australia/South Pacific,Australia,,Brisbane,3,17,1996,77.2
Australia/South Pacific,Australia,,Brisbane,3,18,1996,76
Australia/South Pacific,Australia,,Brisbane,3,19,1996,72.3
Australia/South Pacific,Australia,,Brisbane,3,20,1996,74.6
Australia/South Pacific,Australia,,Brisbane,3,21,1996,75.7
Australia/South Pacific,Australia,,Brisbane,3,22,1996,71.7
Australia/South Pacific,Australia,,Brisbane,3,23,1996,69.3
Australia/South Pacific,Australia,,Brisbane,3,24,1996,71.3
Australia/South Pacific,Australia,,Brisbane,3,25,1996,71.4
Australia/South Pacific,Australia,,Brisbane,3,26,1996,70.4
Australia/South Pacific,Australia,,Brisbane,3,27,1996,71.7
Australia/South Pacific,Australia,,Brisbane,3,28,1996,72.3
Australia/South Pacific,Australia,,Brisbane,3,29,1996,72.3
Australia/South Pacific,Australia,,Brisbane,3,30,1996,69.8
Australia/South Pacific,Australia,,Brisbane,3,31,1996,73.2
Australia/South Pacific,Australia,,Brisbane,4,1,1996,75.2
Australia/South Pacific,Australia,,Brisbane,4,2,1996,71.3
Australia/South Pacific,Australia,,Brisbane,4,3,1996,71
Australia/South Pacific,Australia,,Brisbane,4,4,1996,72.9
Australia/South Pacific,Australia,,Brisbane,4,5,1996,75.5
Australia/South Pacific,Australia,,Brisbane,4,6,1996,70.8
Australia/South Pacific,Australia,,Brisbane,4,7,1996,70.3
Australia/South Pacific,Australia,,Brisbane,4,8,1996,74.5
Australia/South Pacific,Australia,,Brisbane,4,9,1996,72.7
Australia/South Pacific,Australia,,Brisbane,4,10,1996,65
Australia/South Pacific,Australia,,Brisbane,4,11,1996,65.8
Australia/South Pacific,Australia,,Brisbane,4,12,1996,61.2
Australia/South Pacific,Australia,,Brisbane,4,13,1996,66.6
Australia/South Pacific,Australia,,Brisbane,4,14,1996,69.1
Australia/South Pacific,Australia,,Brisbane,4,15,1996,72.1
Australia/South Pacific,Australia,,Brisbane,4,16,1996,69.4
Australia/South Pacific,Australia,,Brisbane,4,17,1996,68.1
Australia/South Pacific,Australia,,Brisbane,4,18,1996,64.3
Australia/South Pacific,Australia,,Brisbane,4,19,1996,65.8
Australia/South Pacific,Australia,,Brisbane,4,20,1996,67.5
Australia/South Pacific,Australia,,Brisbane,4,21,1996,68.5
Australia/South Pacific,Australia,,Brisbane,4,22,1996,71.2
Australia/South Pacific,Australia,,Brisbane,4,23,1996,65.6
Australia/South Pacific,Australia,,Brisbane,4,24,1996,68.4
Australia/South Pacific,Australia,,Brisbane,4,25,1996,72.2
Australia/South Pacific,Australia,,Brisbane,4,26,1996,73.8
Australia/South Pacific,Australia,,Brisbane,4,27,1996,68.5
Australia/South Pacific,Australia,,Brisbane,4,28,1996,68.5
Australia/South Pacific,Australia,,Brisbane,4,29,1996,67.4
Australia/South Pacific,Australia,,Brisbane,4,30,1996,66.6
Australia/South Pacific,Australia,,Brisbane,5,1,1996,65.9
Australia/South Pacific,Australia,,Brisbane,5,2,1996,70.5
Australia/South Pacific,Australia,,Brisbane,5,3,1996,69.9
Australia/South Pacific,Australia,,Brisbane,5,4,1996,70.8
Australia/South Pacific,Australia,,Brisbane,5,5,1996,72.4
Australia/South Pacific,Australia,,Brisbane,5,6,1996,70.9
Australia/South Pacific,Australia,,Brisbane,5,7,1996,69.1
Australia/South Pacific,Australia,,Brisbane,5,8,1996,70
Australia/South Pacific,Australia,,Brisbane,5,9,1996,65.8
Australia/South Pacific,Australia,,Brisbane,5,10,1996,64
Australia/South Pacific,Australia,,Brisbane,5,11,1996,64.2
Australia/South Pacific,Australia,,Brisbane,5,12,1996,65
Australia/South Pacific,Australia,,Brisbane,5,13,1996,68.9
Australia/South Pacific,Australia,,Brisbane,5,14,1996,65.1
Australia/South Pacific,Australia,,Brisbane,5,15,1996,66.3
Australia/South Pacific,Australia,,Brisbane,5,16,1996,65.5
Australia/South Pacific,Australia,,Brisbane,5,17,1996,66.3
Australia/South Pacific,Australia,,Brisbane,5,18,1996,66.1
Australia/South Pacific,Australia,,Brisbane,5,19,1996,65.6
Australia/South Pacific,Australia,,Brisbane,5,20,1996,66.2
Australia/South Pacific,Australia,,Brisbane,5,21,1996,57.1
Australia/South Pacific,Australia,,Brisbane,5,22,1996,58.3
Australia/South Pacific,Australia,,Brisbane,5,23,1996,59.4
Australia/South Pacific,Australia,,Brisbane,5,24,1996,62.1
Australia/South Pacific,Australia,,Brisbane,5,25,1996,64.3
Australia/South Pacific,Australia,,Brisbane,5,26,1996,63.8
Australia/South Pacific,Australia,,Brisbane,5,27,1996,61.6
Australia/South Pacific,Australia,,Brisbane,5,28,1996,61.7
Australia/South Pacific,Australia,,Brisbane,5,29,1996,62
Australia/South Pacific,Australia,,Brisbane,5,30,1996,63.6
Australia/South Pacific,Australia,,Brisbane,5,31,1996,64.3
Australia/South Pacific,Australia,,Brisbane,6,1,1996,64.4
Australia/South Pacific,Australia,,Brisbane,6,2,1996,65.9
Australia/South Pacific,Australia,,Brisbane,6,3,1996,64.6
Australia/South Pacific,Australia,,Brisbane,6,4,1996,63.6
Australia/South Pacific,Australia,,Brisbane,6,5,1996,66.5
Australia/South Pacific,Australia,,Brisbane,6,6,1996,63.7
Australia/South Pacific,Australia,,Brisbane,6,7,1996,65.5
Australia/South Pacific,Australia,,Brisbane,6,8,1996,62.8
Australia/South Pacific,Australia,,Brisbane,6,9,1996,61
Australia/South Pacific,Australia,,Brisbane,6,10,1996,61.7
Australia/South Pacific,Australia,,Brisbane,6,11,1996,61.1
Australia/South Pacific,Australia,,Brisbane,6,12,1996,60.6
Australia/South Pacific,Australia,,Brisbane,6,13,1996,60.7
Australia/South Pacific,Australia,,Brisbane,6,14,1996,59.7
Australia/South Pacific,Australia,,Brisbane,6,15,1996,58.3
Australia/South Pacific,Australia,,Brisbane,6,16,1996,61.3
Australia/South Pacific,Australia,,Brisbane,6,17,1996,58.1
Australia/South Pacific,Australia,,Brisbane,6,18,1996,58.9
Australia/South Pacific,Australia,,Brisbane,6,19,1996,58.6
Australia/South Pacific,Australia,,Brisbane,6,20,1996,59.3
Australia/South Pacific,Australia,,Brisbane,6,21,1996,61.1
Australia/South Pacific,Australia,,Brisbane,6,22,1996,61.9
Australia/South Pacific,Australia,,Brisbane,6,23,1996,66.5
Australia/South Pacific,Australia,,Brisbane,6,24,1996,58.5
Australia/South Pacific,Australia,,Brisbane,6,25,1996,60.3
Australia/South Pacific,Australia,,Brisbane,6,26,1996,61.3
Australia/South Pacific,Australia,,Brisbane,6,27,1996,59.1
Australia/South Pacific,Australia,,Brisbane,6,28,1996,51.6
Australia/South Pacific,Australia,,Brisbane,6,29,1996,58.6
Australia/South Pacific,Australia,,Brisbane,6,30,1996,56.7
Australia/South Pacific,Australia,,Brisbane,7,1,1996,52.9
Australia/South Pacific,Australia,,Brisbane,7,2,1996,55.9
Australia/South Pacific,Australia,,Brisbane,7,3,1996,61.7
Australia/South Pacific,Australia,,Brisbane,7,4,1996,62.4
Australia/South Pacific,Australia,,Brisbane,7,5,1996,59.4
Australia/South Pacific,Australia,,Brisbane,7,6,1996,63
Australia/South Pacific,Australia,,Brisbane,7,7,1996,59.1
Australia/South Pacific,Australia,,Brisbane,7,8,1996,58.5
Australia/South Pacific,Australia,,Brisbane,7,9,1996,59.3
Australia/South Pacific,Australia,,Brisbane,7,10,1996,58.9
Australia/South Pacific,Australia,,Brisbane,7,11,1996,56.8
Australia/South Pacific,Australia,,Brisbane,7,12,1996,57.3
Australia/South Pacific,Australia,,Brisbane,7,13,1996,54.4
Australia/South Pacific,Australia,,Brisbane,7,14,1996,52.4
Australia/South Pacific,Australia,,Brisbane,7,15,1996,52.1
Australia/South Pacific,Australia,,Brisbane,7,16,1996,51.6
Australia/South Pacific,Australia,,Brisbane,7,17,1996,48.3
Australia/South Pacific,Australia,,Brisbane,7,18,1996,49.9
Australia/South Pacific,Australia,,Brisbane,7,19,1996,61.5
Australia/South Pacific,Australia,,Brisbane,7,20,1996,62.5
Australia/South Pacific,Australia,,Brisbane,7,21,1996,54.6
Australia/South Pacific,Australia,,Brisbane,7,22,1996,51.4
Australia/South Pacific,Australia,,Brisbane,7,23,1996,50.3
Australia/South Pacific,Australia,,Brisbane,7,24,1996,55.8
Australia/South Pacific,Australia,,Brisbane,7,25,1996,58.7
Australia/South Pacific,Australia,,Brisbane,7,26,1996,66
Australia/South Pacific,Australia,,Brisbane,7,27,1996,64.8
Australia/South Pacific,Australia,,Brisbane,7,28,1996,61
Australia/South Pacific,Australia,,Brisbane,7,29,1996,56.8
Australia/South Pacific,Australia,,Brisbane,7,30,1996,55.7
Australia/South Pacific,Australia,,Brisbane,7,31,1996,55.8
Australia/South Pacific,Australia,,Brisbane,8,1,1996,56.1
Australia/South Pacific,Australia,,Brisbane,8,2,1996,58.6
Australia/South Pacific,Australia,,Brisbane,8,3,1996,59.8
Australia/South Pacific,Australia,,Brisbane,8,4,1996,60.5
Australia/South Pacific,Australia,,Brisbane,8,5,1996,61.7
Australia/South Pacific,Australia,,Brisbane,8,6,1996,56.7
Australia/South Pacific,Australia,,Brisbane,8,7,1996,59.3
Australia/South Pacific,Australia,,Brisbane,8,8,1996,54.5
Australia/South Pacific,Australia,,Brisbane,8,9,1996,48.3
Australia/South Pacific,Australia,,Brisbane,8,10,1996,53.8
Australia/South Pacific,Australia,,Brisbane,8,11,1996,54.8
Australia/South Pacific,Australia,,Brisbane,8,12,1996,54.6
Australia/South Pacific,Australia,,Brisbane,8,13,1996,55.7
Australia/South Pacific,Australia,,Brisbane,8,14,1996,58.5
Australia/South Pacific,Australia,,Brisbane,8,15,1996,59.8
Australia/South Pacific,Australia,,Brisbane,8,16,1996,66.4
Australia/South Pacific,Australia,,Brisbane,8,17,1996,61.1
Australia/South Pacific,Australia,,Brisbane,8,18,1996,59.7
Australia/South Pacific,Australia,,Brisbane,8,19,1996,51.5
Australia/South Pacific,Australia,,Brisbane,8,20,1996,52.4
Australia/South Pacific,Australia,,Brisbane,8,21,1996,54.3
Australia/South Pacific,Australia,,Brisbane,8,22,1996,60.1
Australia/South Pacific,Australia,,Brisbane,8,23,1996,61.6
Australia/South Pacific,Australia,,Brisbane,8,24,1996,60.3
Australia/South Pacific,Australia,,Brisbane,8,25,1996,59.2
Australia/South Pacific,Australia,,Brisbane,8,26,1996,57.4
Australia/South Pacific,Australia,,Brisbane,8,27,1996,60.8
Australia/South Pacific,Australia,,Brisbane,8,28,1996,62.2
Australia/South Pacific,Australia,,Brisbane,8,29,1996,67.9
Australia/South Pacific,Australia,,Brisbane,8,30,1996,62.7
Australia/South Pacific,Australia,,Brisbane,8,31,1996,59.1
Australia/South Pacific,Australia,,Brisbane,9,1,1996,60.6
Australia/South Pacific,Australia,,Brisbane,9,2,1996,58.8
Australia/South Pacific,Australia,,Brisbane,9,3,1996,55.7
Australia/South Pacific,Australia,,Brisbane,9,4,1996,57.4
Australia/South Pacific,Australia,,Brisbane,9,5,1996,58.9
Australia/South Pacific,Australia,,Brisbane,9,6,1996,61.1
Australia/South Pacific,Australia,,Brisbane,9,7,1996,61.4
Australia/South Pacific,Australia,,Brisbane,9,8,1996,65.5
Australia/South Pacific,Australia,,Brisbane,9,9,1996,65.4
Australia/South Pacific,Australia,,Brisbane,9,10,1996,69.5
Australia/South Pacific,Australia,,Brisbane,9,11,1996,65.3
Australia/South Pacific,Australia,,Brisbane,9,12,1996,71.7
Australia/South Pacific,Australia,,Brisbane,9,13,1996,56.2
Australia/South Pacific,Australia,,Brisbane,9,14,1996,59.1
Australia/South Pacific,Australia,,Brisbane,9,15,1996,58.5
Australia/South Pacific,Australia,,Brisbane,9,16,1996,63
Australia/South Pacific,Australia,,Brisbane,9,17,1996,65.6
Australia/South Pacific,Australia,,Brisbane,9,18,1996,66.4
Australia/South Pacific,Australia,,Brisbane,9,19,1996,68.8
Australia/South Pacific,Australia,,Brisbane,9,20,1996,58.9
Australia/South Pacific,Australia,,Brisbane,9,21,1996,59.7
Australia/South Pacific,Australia,,Brisbane,9,22,1996,60.8
Australia/South Pacific,Australia,,Brisbane,9,23,1996,61.5
Australia/South Pacific,Australia,,Brisbane,9,24,1996,64.4
Australia/South Pacific,Australia,,Brisbane,9,25,1996,67.6
Australia/South Pacific,Australia,,Brisbane,9,26,1996,66.9
Australia/South Pacific,Australia,,Brisbane,9,27,1996,68.3
Australia/South Pacific,Australia,,Brisbane,9,28,1996,70.1
Australia/South Pacific,Australia,,Brisbane,9,29,1996,70.7
Australia/South Pacific,Australia,,Brisbane,9,30,1996,68.3
Australia/South Pacific,Australia,,Brisbane,10,1,1996,61.9
Australia/South Pacific,Australia,,Brisbane,10,2,1996,64.4
Australia/South Pacific,Australia,,Brisbane,10,3,1996,66.8
Australia/South Pacific,Australia,,Brisbane,10,4,1996,68.3
Australia/South Pacific,Australia,,Brisbane,10,5,1996,71.7
Australia/South Pacific,Australia,,Brisbane,10,6,1996,71.1
Australia/South Pacific,Australia,,Brisbane,10,7,1996,68.2
Australia/South Pacific,Australia,,Brisbane,10,8,1996,65.3
Australia/South Pacific,Australia,,Brisbane,10,9,1996,64.8
Australia/South Pacific,Australia,,Brisbane,10,10,1996,65.9
Australia/South Pacific,Australia,,Brisbane,10,11,1996,69.8
Australia/South Pacific,Australia,,Brisbane,10,12,1996,70.8
Australia/South Pacific,Australia,,Brisbane,10,13,1996,68.1
Australia/South Pacific,Australia,,Brisbane,10,14,1996,68.4
Australia/South Pacific,Australia,,Brisbane,10,15,1996,67.2
Australia/South Pacific,Australia,,Brisbane,10,16,1996,66.4
Australia/South Pacific,Australia,,Brisbane,10,17,1996,66.3
Australia/South Pacific,Australia,,Brisbane,10,18,1996,71.3
Australia/South Pacific,Australia,,Brisbane,10,19,1996,70
Australia/South Pacific,Australia,,Brisbane,10,20,1996,70.1
Australia/South Pacific,Australia,,Brisbane,10,21,1996,65
Australia/South Pacific,Australia,,Brisbane,10,22,1996,65.3
Australia/South Pacific,Australia,,Brisbane,10,23,1996,65.1
Australia/South Pacific,Australia,,Brisbane,10,24,1996,66.5
Australia/South Pacific,Australia,,Brisbane,10,25,1996,64.9
Australia/South Pacific,Australia,,Brisbane,10,26,1996,66.1
Australia/South Pacific,Australia,,Brisbane,10,27,1996,67.4
Australia/South Pacific,Australia,,Brisbane,10,28,1996,69.1
Australia/South Pacific,Australia,,Brisbane,10,29,1996,71.5
Australia/South Pacific,Australia,,Brisbane,10,30,1996,70.5
Australia/South Pacific,Australia,,Brisbane,10,31,1996,68.5
Australia/South Pacific,Australia,,Brisbane,11,1,1996,67.6
Australia/South Pacific,Australia,,Brisbane,11,2,1996,67.1
Australia/South Pacific,Australia,,Brisbane,11,3,1996,68.7
Australia/South Pacific,Australia,,Brisbane,11,4,1996,69.3
Australia/South Pacific,Australia,,Brisbane,11,5,1996,66.8
Australia/South Pacific,Australia,,Brisbane,11,6,1996,62.6
Australia/South Pacific,Australia,,Brisbane,11,7,1996,69.1
Australia/South Pacific,Australia,,Brisbane,11,8,1996,65.9
Australia/South Pacific,Australia,,Brisbane,11,9,1996,68.2
Australia/South Pacific,Australia,,Brisbane,11,10,1996,74.8
Australia/South Pacific,Australia,,Brisbane,11,11,1996,66.6
Australia/South Pacific,Australia,,Brisbane,11,12,1996,70.9
Australia/South Pacific,Australia,,Brisbane,11,13,1996,75.3
Australia/South Pacific,Australia,,Brisbane,11,14,1996,77.5
Australia/South Pacific,Australia,,Brisbane,11,15,1996,78.5
Australia/South Pacific,Australia,,Brisbane,11,16,1996,79.9
Australia/South Pacific,Australia,,Brisbane,11,17,1996,77.5
Australia/South Pacific,Australia,,Brisbane,11,18,1996,77.5
Australia/South Pacific,Australia,,Brisbane,11,19,1996,71.1
Australia/South Pacific,Australia,,Brisbane,11,20,1996,72.2
Australia/South Pacific,Australia,,Brisbane,11,21,1996,68.4
Australia/South Pacific,Australia,,Brisbane,11,22,1996,70.8
Australia/South Pacific,Australia,,Brisbane,11,23,1996,68.2
Australia/South Pacific,Australia,,Brisbane,11,24,1996,66.4
Australia/South Pacific,Australia,,Brisbane,11,25,1996,69.8
Australia/South Pacific,Australia,,Brisbane,11,26,1996,73.8
Australia/South Pacific,Australia,,Brisbane,11,27,1996,76.4
Australia/South Pacific,Australia,,Brisbane,11,28,1996,78.3
Australia/South Pacific,Australia,,Brisbane,11,29,1996,79
Australia/South Pacific,Australia,,Brisbane,11,30,1996,76.6
Australia/South Pacific,Australia,,Brisbane,12,1,1996,80.6
Australia/South Pacific,Australia,,Brisbane,12,2,1996,80.2
Australia/South Pacific,Australia,,Brisbane,12,3,1996,78.9
Australia/South Pacific,Australia,,Brisbane,12,4,1996,72.3
Australia/South Pacific,Australia,,Brisbane,12,5,1996,75.8
Australia/South Pacific,Australia,,Brisbane,12,6,1996,75.3
Australia/South Pacific,Australia,,Brisbane,12,7,1996,73.9
Australia/South Pacific,Australia,,Brisbane,12,8,1996,71.2
Australia/South Pacific,Australia,,Brisbane,12,9,1996,75.9
Australia/South Pacific,Australia,,Brisbane,12,10,1996,73.1
Australia/South Pacific,Australia,,Brisbane,12,11,1996,74.3
Australia/South Pacific,Australia,,Brisbane,12,12,1996,71.3
Australia/South Pacific,Australia,,Brisbane,12,13,1996,71.2
Australia/South Pacific,Australia,,Brisbane,12,14,1996,70.7
Australia/South Pacific,Australia,,Brisbane,12,15,1996,70.2
Australia/South Pacific,Australia,,Brisbane,12,16,1996,68.9
Australia/South Pacific,Australia,,Brisbane,12,17,1996,74.7
Australia/South Pacific,Australia,,Brisbane,12,18,1996,73.4
Australia/South Pacific,Australia,,Brisbane,12,19,1996,74
Australia/South Pacific,Australia,,Brisbane,12,20,1996,74.4
Australia/South Pacific,Australia,,Brisbane,12,21,1996,70.3
Australia/South Pacific,Australia,,Brisbane,12,22,1996,73.1
Australia/South Pacific,Australia,,Brisbane,12,23,1996,75.6
Australia/South Pacific,Australia,,Brisbane,12,24,1996,74.2
Australia/South Pacific,Australia,,Brisbane,12,25,1996,74.5
Australia/South Pacific,Australia,,Brisbane,12,26,1996,75.1
Australia/South Pacific,Australia,,Brisbane,12,27,1996,75.1
Australia/South Pacific,Australia,,Brisbane,12,28,1996,74.6
Australia/South Pacific,Australia,,Brisbane,12,29,1996,73.5
Australia/South Pacific,Australia,,Brisbane,12,30,1996,75.1
Australia/South Pacific,Australia,,Brisbane,12,31,1996,75.4
Australia/South Pacific,Australia,,Brisbane,1,1,1997,74.6
Australia/South Pacific,Australia,,Brisbane,1,2,1997,72.1
Australia/South Pacific,Australia,,Brisbane,1,3,1997,73.1
Australia/South Pacific,Australia,,Brisbane,1,4,1997,72
Australia/South Pacific,Australia,,Brisbane,1,5,1997,73.5
Australia/South Pacific,Australia,,Brisbane,1,6,1997,73
Australia/South Pacific,Australia,,Brisbane,1,7,1997,75.7
Australia/South Pacific,Australia,,Brisbane,1,8,1997,74.3
Australia/South Pacific,Australia,,Brisbane,1,9,1997,73.7
Australia/South Pacific,Australia,,Brisbane,1,10,1997,75.7
Australia/South Pacific,Australia,,Brisbane,1,11,1997,73
Australia/South Pacific,Australia,,Brisbane,1,12,1997,72.8
Australia/South Pacific,Australia,,Brisbane,1,13,1997,72.1
Australia/South Pacific,Australia,,Brisbane,1,14,1997,72.1
Australia/South Pacific,Australia,,Brisbane,1,15,1997,70.5
Australia/South Pacific,Australia,,Brisbane,1,16,1997,72
Australia/South Pacific,Australia,,Brisbane,1,17,1997,75.3
Australia/South Pacific,Australia,,Brisbane,1,18,1997,72.1
Australia/South Pacific,Australia,,Brisbane,1,19,1997,71.4
Australia/South Pacific,Australia,,Brisbane,1,20,1997,74.6
Australia/South Pacific,Australia,,Brisbane,1,21,1997,73.7
